species	countryCode	Longitude	Latitude	gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species2	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode2	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
Acianthera hygrophila	BR	-51.844.333	-25.932.472	1889173547	dd31ac22-63d4-4bb4-a987-5eece5ffadb8	https://specieslink.net/guid/232/25902	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Acianthera hygrophila (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera hygrophila	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Estação Ecológica Municipal Francisco	Pr	PRESENT		042a7696-696b-492b-ad3e-4076807eaeed	-25.932.472	-51.844.333							17/05/2018	17	5	2018	2839428	2839428	PRESERVED_SPECIMEN	UTFPR-CP	HCF	25902	8427	G.A. Dettke	2018-07-06 0:00:00	CC_BY_4_0	Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão	M.G. Caxambú		native	2025-02-28T11:39:05.796Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera polystachya	CO	-75.766.111	2.087.222	1890905526	18da9e5d-8966-4893-bf70-b3911152d991	5ce64aff-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera polystachya		SPECIES	Acianthera polystachya (Ruiz & Pav.) Pupulin	Acianthera polystachya	(Ruiz & Pav. ) Pupulin	CO	Gigante to Pitalito.	Huila	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	2.087.222	-75.766.111	41144		914	0			01/08/1964	1	8	1964	8385149	8385149	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	179478	122	Cristian Castro	2015-09-23 0:00:00	CC_BY_4_0	Universidad Nacional de Colombia	A. Kapuler;V. Hascall			2025-02-01T00:25:57.784Z		COORDINATE_ROUNDED
Acianthera ochreata	BR	-41.15	-11.55	1890906125	18da9e5d-8966-4893-bf70-b3911152d991	5ceafccf-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ochreata		SPECIES	Pleurothallis ochreata Lindl.	Pleurothallis ochreata	Lindl.	BR	Morro do Chapéu.	Bahia	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	-11.55	-41.15	3615										2839770	2839767	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	180486	162682	G. Pabst		CC_BY_4_0	Universidad Nacional de Colombia	A. P. Duarte			2025-02-01T00:25:57.845Z		RECORDED_DATE_MISMATCH
Acianthera polystachya	CO	-76.424.392	2.378.545	1890926092	18da9e5d-8966-4893-bf70-b3911152d991	5d81e803-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera polystachya		SPECIES	Acianthera polystachya (Ruiz & Pav.) Pupulin	Acianthera polystachya	(Ruiz & Pav. ) Pupulin	CO	Coconuco.	Cauca	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	2.378.545	-76.424.392	1114		3050	0			02/08/1980	2	8	1980	8385149	8385149	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	208037	3609	Cristian Castro	2015-09-23 0:00:00	CC_BY_4_0	Universidad Nacional de Colombia	G. Lozano C			2025-02-01T00:25:59.333Z		
Acianthera miqueliana	CO	-68.4	3.299.722	1890934075	18da9e5d-8966-4893-bf70-b3911152d991	5dc1a600-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera miqueliana		SPECIES	Pleurothallis miqueliana (H.Focke) Lindl.	Pleurothallis miqueliana	(H. Focke) Lindl.	CO	Rio Inirida,cerro Pajarito.	Guainía	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	3.299.722	-68.4	2931						06/03/1965	6	3	1965	2839920	2839916	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	218817	7096	G. A. Romero	2009-12-01 0:00:00	CC_BY_4_0	Universidad Nacional de Colombia	Alvaro Fernández-Pérez;Roberto Jaramillo-Mejía			2025-02-01T00:26:00Z		COORDINATE_ROUNDED
Acianthera sicaria	CO	-73.942.778	4.883.889	1890947882	18da9e5d-8966-4893-bf70-b3911152d991	5e29edaf-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sicaria		SPECIES	Acianthera sicaria (Lindl.) Pridgeon & M.W.Chase	Acianthera sicaria	(Lindl. ) Pridgeon & M.W.Chase	CO	Cruce de la carretera Sopó - Guasca, Timaná.	Cundinamarca	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.883.889	-73.942.778	7556		2900	0			14/04/1982	14	4	1982	2839584	2839584	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	236514	419	Cristian Castro	2015-09-23 0:00:00	CC_BY_4_0	Universidad Nacional de Colombia	G. Ruiz Sch.;C. Alarcón			2025-02-01T00:26:01.024Z		COORDINATE_ROUNDED
Acianthera sicaria	CO	-76.112.222	5.028.889	1890979501	18da9e5d-8966-4893-bf70-b3911152d991	5ecba3ec-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sicaria		SPECIES	Acianthera sicaria (Lindl.) Pridgeon & M.W.Chase	Acianthera sicaria	(Lindl. ) Pridgeon & M.W.Chase	CO	Macizo de Tamaná, costado noroccidental del rio Tamaná.	Chocó	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	5.028.889	-76.112.222	262		2700	0			20/02/1983	20	2	1983	2839584	2839584	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	265485	2117	Cristian Castro	2015-09-23 0:00:00	CC_BY_4_0	Universidad Nacional de Colombia	H Torres J;O. Rangel;P. Franco;A. Cleef;S. Salamanca			2025-02-01T00:26:02.932Z		COORDINATE_ROUNDED
Acianthera sicaria	CO	-76.012.778	5.145	1890980317	18da9e5d-8966-4893-bf70-b3911152d991	5ed30046-25e7-11e3-add6-000c29c9b582	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sicaria		SPECIES	Acianthera sicaria (Lindl.) Pridgeon & M.W.Chase	Acianthera sicaria	(Lindl. ) Pridgeon & M.W.Chase	CO	Vereda la Cumbre.	Risaralda	PRESENT		eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	5.145	-76.012.778	3822		2285	0			24/02/1983	24	2	1983	2839584	2839584	PRESERVED_SPECIMEN	Universidad Nacional de Colombia (UNAL)	COL	266553	2223	Cristian Castro	2015-09-23 0:00:00	CC_BY_4_0	Universidad Nacional de Colombia	J. H. Torres R.;O. Rangel;P. Franco;A. Cleef;S. Salamanca			2025-02-01T00:26:03.331Z		COORDINATE_ROUNDED
Acianthera hartwegiifolia	MX	-102.058.333	19.418.333	1893665514	99ab3167-a2d5-411a-8176-34dc02edee4a	7b96151f407901b66399ba5675689535	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hartwegiifolia		SPECIES	Acianthera hartwegiifolia (H.Wendl. & Kraenzl.) Solano & Soto Arenas	Acianthera hartwegiifolia	(H. Wendl. & Kraenzl.) Solano & Soto Arenas, 2003	MX	12 KM AL E DE URUAPAN, SOBRE LA CARR. A PATZCUARO	Michoacan de ocampo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.418.333	-102.058.333	90		875	875	0	0	23/01/1977	23	1	1977	2839888	2839888	PRESERVED_SPECIMEN	INECOL	IEB	95471		R. Solano		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Rzedowski	NotAType		2025-02-02T02:19:02.514Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
Acianthera hartwegiifolia	MX	-102.058.333	19.418.333	1893665521	99ab3167-a2d5-411a-8176-34dc02edee4a	92f4663575f0ac1d55c723dacdfe5f7d	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hartwegiifolia		SPECIES	Acianthera hartwegiifolia (H.Wendl. & Kraenzl.) Solano & Soto Arenas	Acianthera hartwegiifolia	(H. Wendl. & Kraenzl.) Solano & Soto Arenas, 2003	MX	5 KM AL SW DE SAN ANDRES CORU, MPIO. URUAPAN, MICH.	Michoacan de ocampo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.418.333	-102.058.333	90		900	900	0	0	18/08/1981	18	8	1981	2839888	2839888	PRESERVED_SPECIMEN	INECOL	IEB	95470		R. Solano		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	S. Zamudio R.; R. González T.	NotAType		2025-02-02T02:19:03.042Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
Acianthera unguicallosa	MX	-110.981.667	18.791.667	1893736490	99ab3167-a2d5-411a-8176-34dc02edee4a	1a025753b4cfb550c46961002358fa1a	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera unguicallosa		SPECIES	Acianthera unguicallosa (Ames & C.Schweinf.) Solano	Acianthera unguicallosa	(Ames & C. Schweinf.) Solano, 2003	MX	VOLCAN EVERMAN, ISLA SOCORRO, COL.	Colima	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.791.667	-110.981.667	100		500	500	0	0	11/08/1987	11	8	1987	2839946	2839946	PRESERVED_SPECIMEN	INECOL	IEB	95527		R. Solano		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A. Campos V.; G. Toriz A.	NotAType		2025-02-02T02:18:53.717Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
Acianthera hartwegiifolia	MX	-101.958.333	19.458.333	1893813814	800aefe8-f762-11e1-a439-00145eb45e9a	61f44aab619e9431a3de4e25d328b09c	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hartwegiifolia		SPECIES	Pleurothallis hartwegiifolia H.Wendl. & Kraenzl.	Pleurothallis hartwegiifolia	H. Wendl. & Kraenzl., 1900	MX	12 km al E de Uruapan, sobre la carretera a Pátzcuaro	Michoacan de ocampo	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	19.458.333	-101.958.333	90		875	875	0	0	23/01/1977	23	1	1977	2839886	2839888	PRESERVED_SPECIMEN	ENCB-IPN	ENCB	NO DISPONIBLE		M. A. Soto		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Rzedowski	NotAType		2025-01-31T22:32:49.510Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
Acianthera hartwegiifolia	MX	-101.991.667	19.458.333	1893813815	800aefe8-f762-11e1-a439-00145eb45e9a	361bab5d7aecd23c7221c440125f89f5	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hartwegiifolia		SPECIES	Pleurothallis hartwegiifolia H.Wendl. & Kraenzl.	Pleurothallis hartwegiifolia	H. Wendl. & Kraenzl., 1900	MX	12 km al E de Uruapan, sobre la carretera a Pátzcuaro	Michoacan de ocampo	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	19.458.333	-101.991.667	90		875	875	0	0	23/01/1977	23	1	1977	2839886	2839888	PRESERVED_SPECIMEN	AMO	AMO	14438		M. A. Soto		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Rzedowski	NotAType		2025-01-31T22:32:48.617Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
Acianthera chrysantha	MX	-99.856.944	17.575	1893916064	ee9e05bb-878a-4222-b2ab-a114b6b9ac62	76a79079c7b06d0127077c97c9342b6f	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera chrysantha		SPECIES	Pleurothallis chrysantha Lindl.	Pleurothallis chrysantha	Lindl., 1859	MX	Carrizal de Bravo, 9 km al SO, hacia Cruz de Ocote	Guerrero	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.575	-99.856.944	90		1275	1275	0	0	25/03/1981	25	3	1981	2839885	2839884	PRESERVED_SPECIMEN	FC-UNAM	FCME	1511		Gerardo A. Salazar		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Ana Rosa López Ferrari	NotAType		2025-02-01T02:02:56.760Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera chrysantha	MX	-99.856.944	17.575	1893916102	ee9e05bb-878a-4222-b2ab-a114b6b9ac62	c515c7f6a0dfd3ba3d65ff04852522da	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera chrysantha		SPECIES	Pleurothallis chrysantha Lindl.	Pleurothallis chrysantha	Lindl., 1859	MX	Carrizal de Bravo, 9 km al SO, hacia Cruz de Ocote	Guerrero	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.575	-99.856.944	90		1275	1275	0	0	03/07/1980	3	7	1980	2839885	2839884	PRESERVED_SPECIMEN	FC-UNAM	FCME	4673		Miguel Ángel Soto Arenas		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Alejandra E. Marquez T.	NotAType		2025-02-01T02:02:55.310Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera chrysantha	MX	-104.276.667	19.621.111	1893973390	bddca4a4-60b5-4db5-95fa-be0cce979d3a	de8fe8271dd41261a49b9163f45aaf50	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera chrysantha		SPECIES	Pleurothallis chrysantha Lindl.	Pleurothallis chrysantha	Lindl., 1859	MX	3-4 km al N de El Zarzamoro, 18-19 km al SE de Autlán	Jalisco	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	19.621.111	-104.276.667	90		800	800	0	0	15/05/1990	15	5	1990	2839885	2839884	PRESERVED_SPECIMEN	DERN-IMECBIO-CUCSUR-UDG	ZEA	9025		Ramón Cuevas Guzmán		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Ramón Cuevas Guzmán	NotAType		2025-02-01T00:41:44.671Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
Acianthera chrysantha	MX	-104.308.333	19.591.667	1893973554	bddca4a4-60b5-4db5-95fa-be0cce979d3a	793a010fdad8ca40c20853b0c8f54413	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera chrysantha		SPECIES	Pleurothallis chrysantha Lindl.	Pleurothallis chrysantha	Lindl., 1859	MX	1 km al SO de La Estación Científica Las Joyas, 20 km al SSE de Autlán	Jalisco	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	19.591.667	-104.308.333	90		900	900	0	0	31/12/1983	31	12	1983	2839885	2839884	PRESERVED_SPECIMEN	DERN-IMECBIO-CUCSUR-UDG	ZEA	2490		Roberto González Tamayo		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Hugh Iltis; Rafael Guzmán Mejía	NotAType		2025-02-01T00:41:43.231Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
Acianthera chrysantha	MX	-99.688.889	17.599.722	1894016278	a5be4674-3ee0-4aab-9ce6-c602a7d71d18	810cc0b239ef48d6d9445601643edb66	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera chrysantha		SPECIES	Pleurothallis chrysantha Lindl.	Pleurothallis chrysantha	Lindl., 1859	MX	Parque Ecológico Estatal Omiltemi	Guerrero	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.599.722	-99.688.889											2839885	2839884	MATERIAL_CITATION	FC-UNAM	FCME	NO DISPONIBLE		NO DISPONIBLE		CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-02-01T00:00:52.653Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hondurensis	MX	-92.512.222	17.922.222	1894550861	360ea197-6713-46f3-bde3-ed5c29afa0f4	eaf590e89546a04a511aeea58c061ac2	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hondurensis		SPECIES	Pleurothallis hondurensis Ames	Pleurothallis hondurensis	Ames, 1924	MX	Arroyo Mogoshpa, 3 km del Cruse-Uach	Tabasco	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.922.222	-92.512.222	90		50	50	0	0	06/05/1995	6	5	1995	2839520	2839519	PRESERVED_SPECIMEN	UJAT	UJAT	19667		G. Salazar		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. A. Guadarrama O.	NotAType		2025-01-31T19:24:04.693Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera circumplexa	MX	-101.191.667	19.708.333	1894894648	efd4552a-faa4-4f35-a5ac-007b9ca84e8e	b2fae9183ea47dd031878b4c6fbd226b	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera circumplexa		SPECIES	Pleurothallis circumplexa Lindl.	Pleurothallis circumplexa	Lindl., 1838	MX	30 km carretera Morelia-Quiroga	Michoacan de ocampo	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	19.708.333	-101.191.667	80		1195	1195	0	0	03/11/1981	3	11	1981	2839805	2839802	PRESERVED_SPECIMEN	INECOL	XAL	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Juan Guerrero R.	NotAType		2025-02-01T02:04:44.267Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
Acianthera unguicallosa	MX	-111.008.333	18.791.667	1894896442	efd4552a-faa4-4f35-a5ac-007b9ca84e8e	2aeb8c0536bed0b96ba2ca81720c63aa	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera unguicallosa		SPECIES	Pleurothallis unguicallosa Ames & C.Schweinf.	Pleurothallis unguicallosa	Ames & C. Schweinf., 1930	MX	Isla Socorro, Archipiélago de Revillagigedo	Colima	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	18.791.667	-111.008.333	100		385	385	0	0	02/05/1994	2	5	1994	2839948	2839946	PRESERVED_SPECIMEN	INECOL	XAL	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Alejandro Flores P.	NotAType		2025-02-01T02:04:44.158Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
Acianthera pubescens	MX	-97.041.667	18.875	1894897800	efd4552a-faa4-4f35-a5ac-007b9ca84e8e	a55f3f383dc2451e37545bb3c5fab2c0	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pubescens		SPECIES	Pleurothallis pubescens Lindl.	Pleurothallis pubescens	Lindl., 1836	MX	Barranca de Metlac	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	18.875	-97.041.667	90		0	0	0	0	16/07/1993	16	7	1993	2839731	2839728	PRESERVED_SPECIMEN	INECOL	XAL	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Teodoro Platas H.; Sergio Avendaño R.	NotAType		2025-02-01T02:04:44.122Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
Acianthera pubescens	MX	-97.041.667	18.875	1894897806	efd4552a-faa4-4f35-a5ac-007b9ca84e8e	e3760c6c23a26112e6d453f840190914	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pubescens		SPECIES	Pleurothallis pubescens Lindl.	Pleurothallis pubescens	Lindl., 1836	MX	Barranca de Metlac	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	18.875	-97.041.667	90		0	0	0	0	16/07/1993	16	7	1993	2839731	2839728	PRESERVED_SPECIMEN	INECOL	XAL	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Teodoro Platas H.; Sergio Avendaño R.	NotAType		2025-02-01T02:04:44.135Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
Acianthera angustifolia	MX	-96.791.667	19.541.667	1894898059	efd4552a-faa4-4f35-a5ac-007b9ca84e8e	c4839483a5ea5f9f6727d5ef7448ec3f	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera angustifolia		SPECIES	Pleurothallis angustifolia Lindl.	Pleurothallis angustifolia	Lindl., 1835	MX	Ejido El Palmar, por Monte Oscuro	Veracruz de ignacio de la llave	PRESENT		ff90b050-c256-11db-b71b-b8a03c50a862	19.541.667	-96.791.667	80		765	765	0	0	17/12/1991	17	12	1991	2839978	2839975	PRESERVED_SPECIMEN	INECOL	XAL	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Teodoro Platas H.	NotAType		2025-02-01T02:04:43.777Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
